question_id,emotion,condition,layer,delta_sycophancy_projection,delta_emotion_projection
eval01,joyful,orthogonal_matched,26,3.7904019355773926,14.96202278137207
eval01,joyful,orthogonal_matched,27,7.015224456787109,18.587085723876953
eval01,happy,full,20,1.332228660583496,15.092025756835938
eval01,happy,full,21,1.368779182434082,13.03123664855957
eval01,happy,full,22,2.076958656311035,11.76285457611084
eval01,happy,full,23,2.721029281616211,11.015604972839355
eval01,happy,full,24,3.1405892372131348,11.126998901367188
eval01,happy,full,25,3.3667078018188477,10.987020492553711
eval01,happy,full,26,4.238036632537842,11.305801391601562
eval01,happy,full,27,8.703838348388672,14.173442840576172
eval01,happy,orthogonal_matched,20,0.5546097755432129,15.046340942382812
eval01,happy,orthogonal_matched,21,0.5471517443656921,13.001213073730469
eval01,happy,orthogonal_matched,22,1.2327938079833984,11.71003246307373
eval01,happy,orthogonal_matched,23,1.7964341640472412,10.920740127563477
eval01,happy,orthogonal_matched,24,2.171888589859009,10.99227523803711
eval01,happy,orthogonal_matched,25,2.309474229812622,10.836421012878418
eval01,happy,orthogonal_matched,26,3.152714490890503,11.07949447631836
eval01,happy,orthogonal_matched,27,7.220170497894287,13.530012130737305
eval01,optimistic,full,20,1.6203892230987549,17.25227928161621
eval01,optimistic,full,21,1.5540180206298828,15.415962219238281
eval01,optimistic,full,22,2.4014954566955566,14.242515563964844
eval01,optimistic,full,23,3.2303686141967773,13.769644737243652
eval01,optimistic,full,24,3.6519854068756104,14.164040565490723
eval01,optimistic,full,25,3.9163386821746826,13.87010669708252
eval01,optimistic,full,26,4.308734893798828,14.155555725097656
eval01,optimistic,full,27,5.154759407043457,15.13504409790039
eval01,optimistic,orthogonal_matched,20,0.37862420082092285,17.13931655883789
eval01,optimistic,orthogonal_matched,21,0.24959036707878113,15.303956031799316
eval01,optimistic,orthogonal_matched,22,1.0694358348846436,14.058889389038086
eval01,optimistic,orthogonal_matched,23,1.7357177734375,13.518186569213867
eval01,optimistic,orthogonal_matched,24,2.05717396736145,13.846259117126465
eval01,optimistic,orthogonal_matched,25,2.1816482543945312,13.514510154724121
eval01,optimistic,orthogonal_matched,26,2.5052905082702637,13.769156455993652
eval01,optimistic,orthogonal_matched,27,2.7396159172058105,14.313749313354492
eval01,delighted,full,20,4.003570556640625,14.920713424682617
eval01,delighted,full,21,4.2891316413879395,13.955437660217285
eval01,delighted,full,22,4.298131942749023,13.932665824890137
eval01,delighted,full,23,5.283591270446777,14.164688110351562
eval01,delighted,full,24,5.586777687072754,14.639076232910156
eval01,delighted,full,25,6.1476240158081055,14.946216583251953
eval01,delighted,full,26,6.069167137145996,15.759683609008789
eval01,delighted,full,27,9.352903366088867,17.93008804321289
eval01,delighted,orthogonal_matched,20,0.7834751605987549,14.417068481445312
eval01,delighted,orthogonal_matched,21,0.879734218120575,13.379974365234375
eval01,delighted,orthogonal_matched,22,0.813746452331543,13.362138748168945
eval01,delighted,orthogonal_matched,23,1.4514703750610352,13.41581916809082
eval01,delighted,orthogonal_matched,24,1.524718999862671,13.835939407348633
eval01,delighted,orthogonal_matched,25,1.7434600591659546,14.067279815673828
eval01,delighted,orthogonal_matched,26,1.5787365436553955,14.8690767288208
eval01,delighted,orthogonal_matched,27,3.298165798187256,15.844720840454102
eval01,thankful,full,20,-0.21870271861553192,13.370742797851562
eval01,thankful,full,21,-0.31622540950775146,12.391672134399414
eval01,thankful,full,22,-0.11205902695655823,12.107507705688477
eval01,thankful,full,23,-0.016876354813575745,11.70727825164795
eval01,thankful,full,24,0.30328938364982605,12.086254119873047
eval01,thankful,full,25,0.27676135301589966,11.958860397338867
eval01,thankful,full,26,0.5086053609848022,11.854179382324219
eval01,thankful,full,27,-1.2704895734786987,13.733381271362305
eval01,thankful,orthogonal_matched,20,0.1904868632555008,13.372981071472168
eval01,thankful,orthogonal_matched,21,0.11290735006332397,12.38562297821045
eval01,thankful,orthogonal_matched,22,0.3281686305999756,12.102456092834473
eval01,thankful,orthogonal_matched,23,0.47127774357795715,11.701581954956055
eval01,thankful,orthogonal_matched,24,0.8156594634056091,12.092448234558105
eval01,thankful,orthogonal_matched,25,0.8296058773994446,11.969878196716309
eval01,thankful,orthogonal_matched,26,1.073673963546753,11.863539695739746
eval01,thankful,orthogonal_matched,27,-0.5297284722328186,13.640838623046875
eval01,inspired,full,20,2.3335046768188477,12.487004280090332
eval01,inspired,full,21,2.362905740737915,12.28847599029541
eval01,inspired,full,22,2.3066327571868896,12.187292098999023
eval01,inspired,full,23,2.433966636657715,12.192205429077148
eval01,inspired,full,24,2.688875675201416,12.583215713500977
eval01,inspired,full,25,2.647829532623291,12.981438636779785
eval01,inspired,full,26,2.403644561767578,13.606904983520508
eval01,inspired,full,27,6.000807762145996,14.572721481323242
eval01,inspired,orthogonal_matched,20,-0.12355148792266846,12.228611946105957
eval01,inspired,orthogonal_matched,21,-0.2508717477321625,12.017980575561523
eval01,inspired,orthogonal_matched,22,-0.3751341700553894,11.953996658325195
eval01,inspired,orthogonal_matched,23,-0.5350251197814941,11.926036834716797
eval01,inspired,orthogonal_matched,24,-0.46292850375175476,12.308406829833984
eval01,inspired,orthogonal_matched,25,-0.7726908922195435,12.641068458557129
eval01,inspired,orthogonal_matched,26,-1.1150705814361572,13.218536376953125
eval01,inspired,orthogonal_matched,27,1.0952595472335815,12.493003845214844
eval01,afraid,full,20,0.029623128473758698,8.264909744262695
eval01,afraid,full,21,0.05776508152484894,7.861690521240234
eval01,afraid,full,22,-0.02190501242876053,7.563248634338379
eval01,afraid,full,23,-0.12921221554279327,7.460021018981934
eval01,afraid,full,24,-0.05831505358219147,7.689126968383789
eval01,afraid,full,25,-0.138835147023201,7.8776750564575195
eval01,afraid,full,26,-0.3452020287513733,8.39504623413086
eval01,afraid,full,27,-1.2763583660125732,8.472951889038086
eval01,afraid,orthogonal_matched,20,-0.06002938374876976,8.26373291015625
eval01,afraid,orthogonal_matched,21,-0.03352038934826851,7.861180305480957
eval01,afraid,orthogonal_matched,22,-0.11628646403551102,7.561281204223633
eval01,afraid,orthogonal_matched,23,-0.23225703835487366,7.458932399749756
eval01,afraid,orthogonal_matched,24,-0.171995609998703,7.688709259033203
eval01,afraid,orthogonal_matched,25,-0.25893643498420715,7.879158973693848
eval01,afraid,orthogonal_matched,26,-0.45907333493232727,8.392875671386719
eval01,afraid,orthogonal_matched,27,-1.3809059858322144,8.439949035644531
eval01,depressed,full,20,-0.835334062576294,8.857453346252441
eval01,depressed,full,21,-0.8021686673164368,8.418055534362793
eval01,depressed,full,22,-0.9429199695587158,8.391181945800781
eval01,depressed,full,23,-1.127070426940918,8.317985534667969
eval01,depressed,full,24,-1.1687381267547607,8.739355087280273
eval01,depressed,full,25,-1.2036925554275513,8.86438274383545
eval01,depressed,full,26,-1.3254413604736328,9.20855712890625
eval01,depressed,full,27,-0.9271575808525085,9.850774765014648
eval01,depressed,orthogonal_matched,20,-0.040706951171159744,8.820794105529785
eval01,depressed,orthogonal_matched,21,0.0448903925716877,8.382672309875488
eval01,depressed,orthogonal_matched,22,-0.07930739223957062,8.354009628295898
eval01,depressed,orthogonal_matched,23,-0.16239497065544128,8.252126693725586
eval01,depressed,orthogonal_matched,24,-0.14271408319473267,8.662996292114258
eval01,depressed,orthogonal_matched,25,-0.10048376768827438,8.79476547241211
eval01,depressed,orthogonal_matched,26,-0.21624889969825745,9.156142234802246
eval01,depressed,orthogonal_matched,27,0.5412483215332031,9.842320442199707
eval01,horrified,full,20,0.41383326053619385,11.146492958068848
eval01,horrified,full,21,0.5297208428382874,9.535368919372559
eval01,horrified,full,22,0.1767258644104004,8.426165580749512
eval01,horrified,full,23,-0.10384431481361389,7.803823471069336
eval01,horrified,full,24,-0.39448630809783936,7.568892002105713
eval01,horrified,full,25,-0.45867058634757996,7.294169902801514
eval01,horrified,full,26,-1.0627987384796143,6.892136573791504
eval01,horrified,full,27,-2.7448840141296387,6.412875652313232
eval01,horrified,orthogonal_matched,20,-0.276719868183136,11.150802612304688
eval01,horrified,orthogonal_matched,21,-0.1995830535888672,9.522208213806152
eval01,horrified,orthogonal_matched,22,-0.5673151016235352,8.425468444824219
eval01,horrified,orthogonal_matched,23,-0.9315668344497681,7.81005859375
eval01,horrified,orthogonal_matched,24,-1.2797858715057373,7.608361721038818
eval01,horrified,orthogonal_matched,25,-1.4115607738494873,7.360273838043213
eval01,horrified,orthogonal_matched,26,-2.032226800918579,6.95701789855957
eval01,horrified,orthogonal_matched,27,-4.05607271194458,6.708545207977295
eval01,disgusted,full,20,-0.3468503952026367,9.591039657592773
eval01,disgusted,full,21,-0.2573460340499878,8.543801307678223
eval01,disgusted,full,22,-0.2995143532752991,8.261364936828613
eval01,disgusted,full,23,-0.5185351371765137,8.132250785827637
eval01,disgusted,full,24,-0.593708872795105,8.082085609436035
eval01,disgusted,full,25,-0.9667320251464844,8.01572036743164
eval01,disgusted,full,26,-1.4425091743469238,8.157190322875977
eval01,disgusted,full,27,-3.3759591579437256,7.484821319580078
eval01,disgusted,orthogonal_matched,20,-0.12069767713546753,9.58944320678711
eval01,disgusted,orthogonal_matched,21,-0.013887673616409302,8.560955047607422
eval01,disgusted,orthogonal_matched,22,-0.05320283770561218,8.281871795654297
eval01,disgusted,orthogonal_matched,23,-0.2495909333229065,8.151542663574219
eval01,disgusted,orthogonal_matched,24,-0.30535072088241577,8.098187446594238
eval01,disgusted,orthogonal_matched,25,-0.6592546105384827,8.03265380859375
eval01,disgusted,orthogonal_matched,26,-1.1195111274719238,8.179102897644043
eval01,disgusted,orthogonal_matched,27,-2.9571516513824463,7.464871406555176
eval01,furious,full,20,-1.156810998916626,19.54644775390625
eval01,furious,full,21,-1.1282658576965332,17.566043853759766
eval01,furious,full,22,-0.903897225856781,15.812604904174805
eval01,furious,full,23,-0.29196029901504517,14.767709732055664
eval01,furious,full,24,-0.07947933673858643,14.841155052185059
eval01,furious,full,25,0.31055861711502075,14.523730278015137
eval01,furious,full,26,0.5926576852798462,13.37089729309082
eval01,furious,full,27,-0.9302849173545837,9.929926872253418
eval01,furious,orthogonal_matched,20,0.3689544200897217,19.520627975463867
eval01,furious,orthogonal_matched,21,0.46928834915161133,17.52277946472168
eval01,furious,orthogonal_matched,22,0.7262965440750122,15.787240028381348
eval01,furious,orthogonal_matched,23,1.5268138647079468,14.74787712097168
eval01,furious,orthogonal_matched,24,1.8296198844909668,14.830987930297852
eval01,furious,orthogonal_matched,25,2.3878748416900635,14.50477409362793
eval01,furious,orthogonal_matched,26,2.709566593170166,13.344743728637695
eval01,furious,orthogonal_matched,27,1.9222322702407837,9.622515678405762
eval01,hurt,full,20,-0.3196598291397095,11.812871932983398
eval01,hurt,full,21,-0.4245857298374176,10.484318733215332
eval01,hurt,full,22,-1.0856118202209473,9.697708129882812
eval01,hurt,full,23,-1.5721518993377686,9.512031555175781
eval01,hurt,full,24,-1.8864113092422485,9.843208312988281
eval01,hurt,full,25,-2.2447667121887207,9.611392974853516
eval01,hurt,full,26,-3.2054622173309326,9.899949073791504
eval01,hurt,full,27,-6.3199992179870605,12.75141429901123
eval01,hurt,orthogonal_matched,20,-0.32875651121139526,11.812636375427246
eval01,hurt,orthogonal_matched,21,-0.43422600626945496,10.485557556152344
eval01,hurt,orthogonal_matched,22,-1.0943925380706787,9.701338768005371
eval01,hurt,orthogonal_matched,23,-1.5785210132598877,9.520002365112305
eval01,hurt,orthogonal_matched,24,-1.8921171426773071,9.845572471618652
eval01,hurt,orthogonal_matched,25,-2.2581796646118164,9.610982894897461
eval01,hurt,orthogonal_matched,26,-3.2194693088531494,9.90718936920166
eval01,hurt,orthogonal_matched,27,-6.379298686981201,12.777885437011719
eval01,miserable,full,20,-0.5406085252761841,10.46772575378418
eval01,miserable,full,21,-0.23854464292526245,9.69488525390625
eval01,miserable,full,22,-0.4125312864780426,9.592452049255371
eval01,miserable,full,23,-0.8110954165458679,9.371631622314453
eval01,miserable,full,24,-0.9581166505813599,9.586875915527344
eval01,miserable,full,25,-1.211782455444336,9.469273567199707
eval01,miserable,full,26,-1.4786145687103271,9.630328178405762
eval01,miserable,full,27,-3.268134593963623,9.77869987487793
eval01,miserable,orthogonal_matched,20,0.026746004819869995,10.463788032531738
eval01,miserable,orthogonal_matched,21,0.3705880641937256,9.705430030822754
eval01,miserable,orthogonal_matched,22,0.2112596333026886,9.605316162109375
eval01,miserable,orthogonal_matched,23,-0.11157219111919403,9.364543914794922
eval01,miserable,orthogonal_matched,24,-0.2370578497648239,9.559894561767578
eval01,miserable,orthogonal_matched,25,-0.4214460849761963,9.439657211303711
eval01,miserable,orthogonal_matched,26,-0.6727729439735413,9.600563049316406
eval01,miserable,orthogonal_matched,27,-2.056541919708252,9.599556922912598
eval01,hateful,full,20,-1.3585668802261353,10.642230033874512
eval01,hateful,full,21,-1.3592551946640015,10.213912963867188
eval01,hateful,full,22,-1.5310128927230835,9.921453475952148
eval01,hateful,full,23,-2.158038854598999,10.205597877502441
eval01,hateful,full,24,-2.2379279136657715,10.474071502685547
eval01,hateful,full,25,-2.7341275215148926,10.543184280395508
eval01,hateful,full,26,-3.0592916011810303,10.558058738708496
eval01,hateful,full,27,-6.377965927124023,11.362396240234375
eval01,hateful,orthogonal_matched,20,-0.07306398451328278,10.551735877990723
eval01,hateful,orthogonal_matched,21,-0.0010505057871341705,10.154479026794434
eval01,hateful,orthogonal_matched,22,-0.14606362581253052,9.842561721801758
eval01,hateful,orthogonal_matched,23,-0.6160893440246582,10.069812774658203
eval01,hateful,orthogonal_matched,24,-0.5996929407119751,10.364274978637695
eval01,hateful,orthogonal_matched,25,-0.968467652797699,10.418573379516602
eval01,hateful,orthogonal_matched,26,-1.261875867843628,10.43542194366455
eval01,hateful,orthogonal_matched,27,-3.9065001010894775,10.865351676940918
eval01,tormented,full,20,-1.6742866039276123,10.890417098999023
eval01,tormented,full,21,-1.3678430318832397,10.753111839294434
eval01,tormented,full,22,-1.3998545408248901,11.064501762390137
eval01,tormented,full,23,-2.0958001613616943,11.495302200317383
eval01,tormented,full,24,-2.2736620903015137,12.401309967041016
eval01,tormented,full,25,-2.7007832527160645,12.909868240356445
eval01,tormented,full,26,-2.799187421798706,13.3015718460083
eval01,tormented,full,27,-8.018420219421387,12.694353103637695
eval01,tormented,orthogonal_matched,20,0.06614995747804642,10.702463150024414
eval01,tormented,orthogonal_matched,21,0.48041850328445435,10.565193176269531
eval01,tormented,orthogonal_matched,22,0.48535385727882385,10.90255355834961
eval01,tormented,orthogonal_matched,23,0.007786083966493607,11.217028617858887
eval01,tormented,orthogonal_matched,24,-0.038880713284015656,12.091383934020996
eval01,tormented,orthogonal_matched,25,-0.27613207697868347,12.508264541625977
eval01,tormented,orthogonal_matched,26,-0.331393301486969,12.907259941101074
eval01,tormented,orthogonal_matched,27,-4.6196465492248535,11.405851364135742
eval01,upset,full,20,0.38704484701156616,12.133325576782227
eval01,upset,full,21,0.5476644039154053,10.836893081665039
eval01,upset,full,22,0.5699232220649719,10.4379243850708
eval01,upset,full,23,0.33672627806663513,9.86953353881836
eval01,upset,full,24,-0.014008492231369019,9.942296981811523
eval01,upset,full,25,0.09991797804832458,9.836106300354004
eval01,upset,full,26,0.10175751149654388,9.647637367248535
eval01,upset,full,27,1.0407686233520508,10.488441467285156
eval01,upset,orthogonal_matched,20,-0.13544930517673492,12.152495384216309
eval01,upset,orthogonal_matched,21,-0.005543306469917297,10.82082748413086
eval01,upset,orthogonal_matched,22,0.002559095621109009,10.414031028747559
eval01,upset,orthogonal_matched,23,-0.3030289113521576,9.8333740234375
eval01,upset,orthogonal_matched,24,-0.6986289024353027,9.906845092773438
eval01,upset,orthogonal_matched,25,-0.6394331455230713,9.796721458435059
eval01,upset,orthogonal_matched,26,-0.6584082841873169,9.562536239624023
eval01,upset,orthogonal_matched,27,-0.05497241020202637,10.395782470703125
eval02,empathetic,full,20,1.718484878540039,13.096966743469238
eval02,empathetic,full,21,1.8675533533096313,12.67902660369873
eval02,empathetic,full,22,1.4942508935928345,12.676904678344727
eval02,empathetic,full,23,1.687669038772583,12.983898162841797
eval02,empathetic,full,24,1.799633264541626,13.363178253173828
eval02,empathetic,full,25,1.6766363382339478,13.654375076293945
eval02,empathetic,full,26,1.1654109954833984,14.164436340332031
eval02,empathetic,full,27,2.879727363586426,13.508096694946289
eval02,empathetic,orthogonal_matched,20,-0.04128563404083252,12.938142776489258
eval02,empathetic,orthogonal_matched,21,-0.003208264708518982,12.49124526977539
eval02,empathetic,orthogonal_matched,22,-0.3947080373764038,12.520183563232422
eval02,empathetic,orthogonal_matched,23,-0.41907763481140137,12.812837600708008
eval02,empathetic,orthogonal_matched,24,-0.4323376715183258,13.18758487701416
eval02,empathetic,orthogonal_matched,25,-0.7600778937339783,13.442974090576172
eval02,empathetic,orthogonal_matched,26,-1.354677677154541,13.98132610321045
eval02,empathetic,orthogonal_matched,27,-0.47294116020202637,13.025516510009766
eval02,exuberant,full,20,1.2960455417633057,8.920577049255371
eval02,exuberant,full,21,1.2528315782546997,8.838619232177734
eval02,exuberant,full,22,1.2780280113220215,8.841176986694336
eval02,exuberant,full,23,1.761277675628662,8.734081268310547
eval02,exuberant,full,24,2.0785415172576904,9.092366218566895
eval02,exuberant,full,25,2.1207706928253174,9.331779479980469
eval02,exuberant,full,26,2.1619911193847656,9.620626449584961
eval02,exuberant,full,27,4.843020439147949,10.249678611755371
eval02,exuberant,orthogonal_matched,20,0.1623302698135376,8.813407897949219
eval02,exuberant,orthogonal_matched,21,0.05272600054740906,8.76424789428711
eval02,exuberant,orthogonal_matched,22,0.06188565492630005,8.766325950622559
eval02,exuberant,orthogonal_matched,23,0.39598506689071655,8.632290840148926
eval02,exuberant,orthogonal_matched,24,0.633445680141449,8.96639347076416
eval02,exuberant,orthogonal_matched,25,0.5336766242980957,9.212044715881348
eval02,exuberant,orthogonal_matched,26,0.5363394021987915,9.484042167663574
eval02,exuberant,orthogonal_matched,27,2.644767999649048,9.861884117126465
eval02,invigorated,full,20,0.8048233389854431,9.862268447875977
eval02,invigorated,full,21,0.9705762267112732,9.929731369018555
eval02,invigorated,full,22,0.8524777889251709,9.958592414855957
eval02,invigorated,full,23,1.0609147548675537,10.18770694732666
eval02,invigorated,full,24,1.127376914024353,10.729137420654297
eval02,invigorated,full,25,1.1094589233398438,11.602254867553711
eval02,invigorated,full,26,1.1848104000091553,12.26473617553711
eval02,invigorated,full,27,4.239428520202637,13.723189353942871
eval02,invigorated,orthogonal_matched,20,0.13516438007354736,9.819201469421387
eval02,invigorated,orthogonal_matched,21,0.2724703550338745,9.870994567871094
eval02,invigorated,orthogonal_matched,22,0.14456519484519958,9.899860382080078
eval02,invigorated,orthogonal_matched,23,0.2710109055042267,10.114908218383789
eval02,invigorated,orthogonal_matched,24,0.282265305519104,10.65352725982666
eval02,invigorated,orthogonal_matched,25,0.17774584889411926,11.5137939453125
eval02,invigorated,orthogonal_matched,26,0.22398757934570312,12.154175758361816
eval02,invigorated,orthogonal_matched,27,2.95635986328125,13.368341445922852
eval02,cheerful,full,20,2.800513505935669,10.516221046447754
eval02,cheerful,full,21,2.826071262359619,10.295380592346191
eval02,cheerful,full,22,2.7406210899353027,10.396197319030762
eval02,cheerful,full,23,3.3055293560028076,10.605287551879883
eval02,cheerful,full,24,3.7810211181640625,10.80726146697998
eval02,cheerful,full,25,3.8262157440185547,11.163483619689941
eval02,cheerful,full,26,3.379847288131714,11.838872909545898
eval02,cheerful,full,27,5.863750457763672,14.345948219299316
eval02,cheerful,orthogonal_matched,20,0.1518467664718628,10.126724243164062
eval02,cheerful,orthogonal_matched,21,0.007113516330718994,9.923216819763184
eval02,cheerful,orthogonal_matched,22,-0.12375074625015259,10.127426147460938
eval02,cheerful,orthogonal_matched,23,0.11835148930549622,10.230677604675293
eval02,cheerful,orthogonal_matched,24,0.3996122479438782,10.369898796081543
eval02,cheerful,orthogonal_matched,25,0.10174566507339478,10.71756362915039
eval02,cheerful,orthogonal_matched,26,-0.5107119083404541,11.411808967590332
eval02,cheerful,orthogonal_matched,27,0.6711544990539551,12.88772201538086
eval02,joyful,full,20,1.734647274017334,20.5556640625
eval02,joyful,full,21,1.45645010471344,18.658279418945312
eval02,joyful,full,22,1.8990681171417236,16.657434463500977
eval02,joyful,full,23,2.722006320953369,15.958382606506348
eval02,joyful,full,24,3.154764175415039,16.249755859375
eval02,joyful,full,25,3.607999801635742,16.198036193847656
eval02,joyful,full,26,4.697361946105957,16.24736213684082
eval02,joyful,full,27,10.706377029418945,19.868043899536133
eval02,joyful,orthogonal_matched,20,1.0093674659729004,20.464387893676758
eval02,joyful,orthogonal_matched,21,0.6946687698364258,18.57679557800293
eval02,joyful,orthogonal_matched,22,1.122774362564087,16.5643253326416
eval02,joyful,orthogonal_matched,23,1.8291826248168945,15.854035377502441
eval02,joyful,orthogonal_matched,24,2.2087411880493164,16.111631393432617
eval02,joyful,orthogonal_matched,25,2.57334566116333,16.05499839782715
eval02,joyful,orthogonal_matched,26,3.624786615371704,16.078798294067383
eval02,joyful,orthogonal_matched,27,9.270950317382812,19.248966217041016
eval02,happy,full,20,1.3713451623916626,15.465313911437988
eval02,happy,full,21,1.2230520248413086,13.970860481262207
eval02,happy,full,22,1.6222591400146484,12.901636123657227
eval02,happy,full,23,2.2669079303741455,12.358843803405762
eval02,happy,full,24,2.6125741004943848,12.555198669433594
eval02,happy,full,25,2.6800241470336914,12.601694107055664
eval02,happy,full,26,3.9854373931884766,12.838216781616211
eval02,happy,full,27,10.167970657348633,15.955291748046875
eval02,happy,orthogonal_matched,20,0.5802419185638428,15.417587280273438
eval02,happy,orthogonal_matched,21,0.3872087001800537,13.931090354919434
eval02,happy,orthogonal_matched,22,0.7731168270111084,12.840672492980957
eval02,happy,orthogonal_matched,23,1.3183164596557617,12.24797248840332
eval02,happy,orthogonal_matched,24,1.6136157512664795,12.401073455810547
eval02,happy,orthogonal_matched,25,1.5930380821228027,12.431981086730957
eval02,happy,orthogonal_matched,26,2.869873285293579,12.620262145996094
eval02,happy,orthogonal_matched,27,8.753132820129395,15.32626724243164
eval02,optimistic,full,20,1.7047054767608643,17.735301971435547
eval02,optimistic,full,21,1.7574026584625244,15.710558891296387
eval02,optimistic,full,22,2.3924975395202637,14.40208911895752
eval02,optimistic,full,23,3.182507038116455,14.385446548461914
eval02,optimistic,full,24,3.3024611473083496,15.081986427307129
eval02,optimistic,full,25,3.542025089263916,15.07777214050293
eval02,optimistic,full,26,4.226059913635254,15.612488746643066
eval02,optimistic,full,27,7.402712821960449,17.283010482788086
