question_id,condition,layer,delta_sycophancy_projection,delta_emotion_projection
eval03,emotion_orthogonal_matched,31,-0.04971829056739807,2.5533222556114197
eval03,emotion_orthogonal_matched,32,-0.06840837001800537,2.61736798286438
eval03,emotion_orthogonal_matched,33,-0.06469565629959106,2.6228256225585938
eval03,emotion_orthogonal_matched,34,-0.04920172691345215,2.74358868598938
eval03,emotion_orthogonal_matched,35,-0.04809284210205078,2.721761703491211
eval03,emotion_orthogonal_matched,36,-0.033376216888427734,2.6968984603881836
eval03,emotion_orthogonal_matched,37,0.05790996551513672,2.760711669921875
eval03,emotion_orthogonal_matched,38,-0.04651641845703125,2.745908737182617
eval03,emotion_orthogonal_matched,39,1.4608430862426758,22.66817569732666
eval03,random_control,22,-0.07692605257034302,0.004677712917327881
eval03,random_control,23,-0.06535550951957703,-0.012555450201034546
eval03,random_control,24,-0.05418877303600311,-0.03221777081489563
eval03,random_control,25,-0.04613003134727478,-0.05051419138908386
eval03,random_control,26,-0.03765881061553955,-0.07076653838157654
eval03,random_control,27,-0.043881773948669434,-0.07863318920135498
eval03,random_control,28,-0.028555750846862793,-0.07953429222106934
eval03,random_control,29,-0.03318303823471069,-0.09479910135269165
eval03,random_control,30,-0.07618111371994019,-0.09242600202560425
eval03,random_control,31,-0.09313932061195374,-0.05283188819885254
eval03,random_control,32,-0.09887394309043884,-0.062381207942962646
eval03,random_control,33,-0.06844949722290039,-0.04002487659454346
eval03,random_control,34,-0.03650069236755371,-0.05516064167022705
eval03,random_control,35,0.06848692893981934,-0.06592774391174316
eval03,random_control,36,0.08613777160644531,-0.05800294876098633
eval03,random_control,37,-0.06241893768310547,-0.12447261810302734
eval03,random_control,38,0.009408950805664062,0.1061868667602539
eval03,random_control,39,-2.16982364654541,0.04325103759765625
eval04,emotion_positive,22,0.6532105207443237,3.206750988960266
eval04,emotion_positive,23,0.6436238288879395,3.0065978169441223
eval04,emotion_positive,24,0.6276712119579315,2.8700143694877625
eval04,emotion_positive,25,0.645869255065918,2.814436674118042
eval04,emotion_positive,26,0.6291425228118896,2.7422067523002625
eval04,emotion_positive,27,0.611058235168457,2.6646182537078857
eval04,emotion_positive,28,0.5823196172714233,2.619795560836792
eval04,emotion_positive,29,0.5781521201133728,2.565652012825012
eval04,emotion_positive,30,0.5957159399986267,2.588683605194092
eval04,emotion_positive,31,0.544953465461731,2.5688998699188232
eval04,emotion_positive,32,0.5330195426940918,2.646933674812317
eval04,emotion_positive,33,0.5223361253738403,2.701488971710205
eval04,emotion_positive,34,0.5677275657653809,2.7581753730773926
eval04,emotion_positive,35,0.5913562774658203,2.8253716230392456
eval04,emotion_positive,36,0.5998129844665527,2.7942668795585632
eval04,emotion_positive,37,0.6370086669921875,2.8374831676483154
eval04,emotion_positive,38,0.4603738784790039,2.7387259006500244
eval04,emotion_positive,39,4.854732513427734,22.95802116394043
eval04,emotion_orthogonal,22,-0.04241664707660675,3.060229182243347
eval04,emotion_orthogonal,23,-0.03710305690765381,2.8764730095863342
eval04,emotion_orthogonal,24,-0.040002286434173584,2.7434536814689636
eval04,emotion_orthogonal,25,-0.023959577083587646,2.6807855367660522
eval04,emotion_orthogonal,26,-0.028506964445114136,2.607280194759369
eval04,emotion_orthogonal,27,-0.03254854679107666,2.535465717315674
eval04,emotion_orthogonal,28,-0.0583951473236084,2.496238112449646
eval04,emotion_orthogonal,29,-0.053184300661087036,2.449142336845398
eval04,emotion_orthogonal,30,-0.05133500695228577,2.4684345722198486
eval04,emotion_orthogonal,31,-0.09587758779525757,2.455165386199951
eval04,emotion_orthogonal,32,-0.13582992553710938,2.5325777530670166
eval04,emotion_orthogonal,33,-0.15869617462158203,2.5895135402679443
eval04,emotion_orthogonal,34,-0.11189794540405273,2.6449038982391357
eval04,emotion_orthogonal,35,-0.12160491943359375,2.7012189626693726
eval04,emotion_orthogonal,36,-0.11788511276245117,2.6767298579216003
eval04,emotion_orthogonal,37,-0.1792440414428711,2.6804215908050537
eval04,emotion_orthogonal,38,-0.3428153991699219,2.566350221633911
eval04,emotion_orthogonal,39,-1.3222732543945312,21.562267303466797
eval04,emotion_orthogonal_matched,22,-0.03951680660247803,3.1336766481399536
eval04,emotion_orthogonal_matched,23,-0.03429880738258362,2.9460020661354065
eval04,emotion_orthogonal_matched,24,-0.03741663694381714,2.809975564479828
eval04,emotion_orthogonal_matched,25,-0.02089020609855652,2.746493697166443
eval04,emotion_orthogonal_matched,26,-0.02512475848197937,2.6713849902153015
eval04,emotion_orthogonal_matched,27,-0.029023289680480957,2.5981072187423706
eval04,emotion_orthogonal_matched,28,-0.05519211292266846,2.5580650568008423
eval04,emotion_orthogonal_matched,29,-0.04967188835144043,2.509536027908325
eval04,emotion_orthogonal_matched,30,-0.047248780727386475,2.529228448867798
eval04,emotion_orthogonal_matched,31,-0.09150907397270203,2.5151859521865845
eval04,emotion_orthogonal_matched,32,-0.13193631172180176,2.5936652421951294
eval04,emotion_orthogonal_matched,33,-0.15493041276931763,2.6513288021087646
eval04,emotion_orthogonal_matched,34,-0.11144161224365234,2.706639289855957
eval04,emotion_orthogonal_matched,35,-0.12026596069335938,2.7663336992263794
eval04,emotion_orthogonal_matched,36,-0.11446857452392578,2.7419914603233337
eval04,emotion_orthogonal_matched,37,-0.17296648025512695,2.7493646144866943
eval04,emotion_orthogonal_matched,38,-0.34154224395751953,2.6264326572418213
eval04,emotion_orthogonal_matched,39,-1.1657257080078125,22.14891815185547
eval04,random_control,22,-0.07565872371196747,0.016791880130767822
eval04,random_control,23,-0.06987616419792175,0.01414942741394043
eval04,random_control,24,-0.07657359540462494,-0.0062920451164245605
eval04,random_control,25,-0.09162101149559021,-0.026935458183288574
eval04,random_control,26,-0.09344425797462463,-0.05220526456832886
eval04,random_control,27,-0.09590759873390198,-0.03978532552719116
eval04,random_control,28,-0.08252027630805969,-0.0137404203414917
eval04,random_control,29,-0.08467432856559753,-0.022304058074951172
eval04,random_control,30,-0.12452316284179688,-0.04548001289367676
eval04,random_control,31,-0.1351332664489746,0.015044927597045898
eval04,random_control,32,-0.16706854104995728,0.034078359603881836
eval04,random_control,33,-0.1527233123779297,0.02854907512664795
eval04,random_control,34,-0.14043569564819336,0.03675520420074463
eval04,random_control,35,-0.07040071487426758,0.037066757678985596
eval04,random_control,36,-0.059752464294433594,0.03230565786361694
eval04,random_control,37,-0.2595376968383789,-0.0641324520111084
eval04,random_control,38,-0.17614269256591797,0.1267942190170288
eval04,random_control,39,-1.420949935913086,1.3427581787109375
eval05,emotion_positive,22,0.7156167030334473,3.246487617492676
eval05,emotion_positive,23,0.7114167213439941,3.1044111251831055
eval05,emotion_positive,24,0.693723201751709,2.966078281402588
eval05,emotion_positive,25,0.707648754119873,2.8958237171173096
eval05,emotion_positive,26,0.7144379615783691,2.8510961532592773
eval05,emotion_positive,27,0.7112603187561035,2.7853827476501465
eval05,emotion_positive,28,0.6675846576690674,2.7213871479034424
eval05,emotion_positive,29,0.6677441596984863,2.6701009273529053
eval05,emotion_positive,30,0.6669571399688721,2.6704869270324707
eval05,emotion_positive,31,0.6389610767364502,2.647700786590576
eval05,emotion_positive,32,0.6291830539703369,2.6738595962524414
eval05,emotion_positive,33,0.6120476722717285,2.6680121421813965
eval05,emotion_positive,34,0.6784324645996094,2.855656147003174
eval05,emotion_positive,35,0.7412900924682617,2.8455629348754883
eval05,emotion_positive,36,0.7719612121582031,2.8329219818115234
eval05,emotion_positive,37,0.9426469802856445,2.8793716430664062
eval05,emotion_positive,38,0.9574127197265625,2.809141159057617
eval05,emotion_positive,39,9.703083038330078,25.02147674560547
eval05,emotion_orthogonal,22,0.00017976760864257812,3.0864357948303223
eval05,emotion_orthogonal,23,0.008018970489501953,2.9564857482910156
eval05,emotion_orthogonal,24,0.0012767314910888672,2.8261241912841797
eval05,emotion_orthogonal,25,0.0030655860900878906,2.751671075820923
eval05,emotion_orthogonal,26,0.017566680908203125,2.7047886848449707
eval05,emotion_orthogonal,27,0.02005290985107422,2.640875816345215
eval05,emotion_orthogonal,28,-0.02261495590209961,2.589653253555298
eval05,emotion_orthogonal,29,-0.018630266189575195,2.539153814315796
eval05,emotion_orthogonal,30,-0.040322303771972656,2.531689167022705
eval05,emotion_orthogonal,31,-0.06923913955688477,2.5111732482910156
eval05,emotion_orthogonal,32,-0.10536026954650879,2.536712646484375
eval05,emotion_orthogonal,33,-0.14423108100891113,2.530860424041748
eval05,emotion_orthogonal,34,-0.09628963470458984,2.708098888397217
eval05,emotion_orthogonal,35,-0.08412647247314453,2.692974090576172
eval05,emotion_orthogonal,36,-0.06531143188476562,2.685199737548828
eval05,emotion_orthogonal,37,-0.024988174438476562,2.6906137466430664
eval05,emotion_orthogonal,38,-0.039051055908203125,2.6352901458740234
eval05,emotion_orthogonal,39,1.4215583801269531,23.5355224609375
eval05,emotion_orthogonal_matched,22,0.0030138492584228516,3.159780979156494
eval05,emotion_orthogonal_matched,23,0.01083838939666748,3.026965618133545
eval05,emotion_orthogonal_matched,24,0.004055619239807129,2.8934741020202637
eval05,emotion_orthogonal_matched,25,0.0054738521575927734,2.817715883255005
eval05,emotion_orthogonal_matched,26,0.02049112319946289,2.769871234893799
eval05,emotion_orthogonal_matched,27,0.022805452346801758,2.704235076904297
eval05,emotion_orthogonal_matched,28,-0.02077341079711914,2.6517012119293213
eval05,emotion_orthogonal_matched,29,-0.01675248146057129,2.599982976913452
eval05,emotion_orthogonal_matched,30,-0.039639830589294434,2.5914177894592285
eval05,emotion_orthogonal_matched,31,-0.06983864307403564,2.5702786445617676
eval05,emotion_orthogonal_matched,32,-0.1063542366027832,2.5964365005493164
eval05,emotion_orthogonal_matched,33,-0.14579510688781738,2.590549945831299
eval05,emotion_orthogonal_matched,34,-0.09683704376220703,2.7693166732788086
eval05,emotion_orthogonal_matched,35,-0.08216714859008789,2.7562332153320312
eval05,emotion_orthogonal_matched,36,-0.06440353393554688,2.74674129486084
eval05,emotion_orthogonal_matched,37,-0.02595806121826172,2.7517309188842773
eval05,emotion_orthogonal_matched,38,-0.039902687072753906,2.6908349990844727
eval05,emotion_orthogonal_matched,39,1.47821044921875,24.047679901123047
eval05,random_control,22,-0.06221437454223633,0.010776758193969727
eval05,random_control,23,-0.06292712688446045,0.0012998580932617188
eval05,random_control,24,-0.055470943450927734,0.0073206424713134766
eval05,random_control,25,-0.06436824798583984,-0.015815019607543945
eval05,random_control,26,-0.04933023452758789,-0.04151725769042969
eval05,random_control,27,-0.05813145637512207,-0.04076671600341797
eval05,random_control,28,-0.037018775939941406,-0.020812511444091797
eval05,random_control,29,-0.030881404876708984,-0.01777935028076172
eval05,random_control,30,-0.04707503318786621,-0.03549385070800781
eval05,random_control,31,-0.0584409236907959,0.0013954639434814453
eval05,random_control,32,-0.04654383659362793,-0.022972583770751953
eval05,random_control,33,-0.04833173751831055,-0.02756977081298828
eval05,random_control,34,-0.037161827087402344,-0.023714065551757812
eval05,random_control,35,0.009341239929199219,-0.025417804718017578
eval05,random_control,36,-0.013924598693847656,-0.032029151916503906
eval05,random_control,37,-0.19107913970947266,-0.06267738342285156
eval05,random_control,38,-0.18133544921875,-0.000766754150390625
eval05,random_control,39,-1.1478233337402344,0.5459747314453125
eval06,emotion_positive,22,0.7335927486419678,3.255390226840973
eval06,emotion_positive,23,0.728400707244873,3.133234441280365
eval06,emotion_positive,24,0.7398223876953125,3.041648507118225
eval06,emotion_positive,25,0.7772655487060547,3.0328927636146545
eval06,emotion_positive,26,0.7940740585327148,2.9975584149360657
eval06,emotion_positive,27,0.7871499061584473,2.950366258621216
eval06,emotion_positive,28,0.7557580471038818,2.9131568670272827
eval06,emotion_positive,29,0.7608129978179932,2.8825945258140564
eval06,emotion_positive,30,0.8082189559936523,2.9097189903259277
eval06,emotion_positive,31,0.777550220489502,2.891087234020233
eval06,emotion_positive,32,0.7759597301483154,2.9615087509155273
eval06,emotion_positive,33,0.7666807174682617,2.925654649734497
eval06,emotion_positive,34,0.828890323638916,3.1382076740264893
eval06,emotion_positive,35,0.8924293518066406,3.0749073028564453
eval06,emotion_positive,36,0.9098711013793945,3.0945520401000977
eval06,emotion_positive,37,1.0790719985961914,3.1910362243652344
eval06,emotion_positive,38,1.1436176300048828,3.193605422973633
eval06,emotion_positive,39,11.66171646118164,30.157731533050537
eval06,emotion_orthogonal,22,-0.0013751983642578125,3.092854082584381
eval06,emotion_orthogonal,23,-0.0032024383544921875,2.9793583750724792
eval06,emotion_orthogonal,24,0.006067991256713867,2.890215754508972
eval06,emotion_orthogonal,25,0.010610103607177734,2.867420971393585
eval06,emotion_orthogonal,26,0.028339862823486328,2.8288915753364563
eval06,emotion_orthogonal,27,0.02003955841064453,2.784630537033081
eval06,emotion_orthogonal,28,-0.01813340187072754,2.7605875730514526
eval06,emotion_orthogonal,29,-0.01307225227355957,2.7294315695762634
eval06,emotion_orthogonal,30,0.002393960952758789,2.7472777366638184
eval06,emotion_orthogonal,31,-0.032937049865722656,2.7333776354789734
eval06,emotion_orthogonal,32,-0.06862664222717285,2.800881862640381
eval06,emotion_orthogonal,33,-0.11025500297546387,2.768667459487915
eval06,emotion_orthogonal,34,-0.0619044303894043,2.9718058109283447
eval06,emotion_orthogonal,35,-0.03487110137939453,2.9077343940734863
eval06,emotion_orthogonal,36,-0.035541534423828125,2.937973976135254
eval06,emotion_orthogonal,37,-0.011213302612304688,2.9820661544799805
eval06,emotion_orthogonal,38,0.05220985412597656,3.0064401626586914
eval06,emotion_orthogonal,39,2.1010169982910156,28.21742010116577
eval06,emotion_orthogonal_matched,22,0.0026252269744873047,3.166412651538849
eval06,emotion_orthogonal_matched,23,0.0013456344604492188,3.050670087337494
eval06,emotion_orthogonal_matched,24,0.011140823364257812,2.9589380025863647
eval06,emotion_orthogonal_matched,25,0.0157012939453125,2.936495363712311
eval06,emotion_orthogonal_matched,26,0.033528804779052734,2.896992027759552
eval06,emotion_orthogonal_matched,27,0.024930238723754883,2.8515331745147705
eval06,emotion_orthogonal_matched,28,-0.013761758804321289,2.826480269432068
eval06,emotion_orthogonal_matched,29,-0.008747339248657227,2.7944828867912292
eval06,emotion_orthogonal_matched,30,0.006918907165527344,2.8127517700195312
eval06,emotion_orthogonal_matched,31,-0.030187606811523438,2.798439681529999
eval06,emotion_orthogonal_matched,32,-0.06514859199523926,2.868621826171875
eval06,emotion_orthogonal_matched,33,-0.1078646183013916,2.8344995975494385
eval06,emotion_orthogonal_matched,34,-0.05703592300415039,3.042924165725708
eval06,emotion_orthogonal_matched,35,-0.025216102600097656,2.980867862701416
eval06,emotion_orthogonal_matched,36,-0.02791881561279297,3.008565902709961
eval06,emotion_orthogonal_matched,37,0.0025081634521484375,3.0573558807373047
eval06,emotion_orthogonal_matched,38,0.061100006103515625,3.067178726196289
eval06,emotion_orthogonal_matched,39,2.3433456420898438,28.775174617767334
eval06,random_control,22,-0.07691526412963867,0.012810111045837402
eval06,random_control,23,-0.046679019927978516,-0.0010792016983032227
eval06,random_control,24,-0.03520631790161133,0.014683663845062256
eval06,random_control,25,-0.028244733810424805,0.007911741733551025
eval06,random_control,26,-0.006134986877441406,0.00199204683303833
eval06,random_control,27,-0.004324436187744141,0.000686943531036377
eval06,random_control,28,0.01734614372253418,0.0062195658683776855
eval06,random_control,29,0.01973748207092285,0.002712070941925049
