question_id,emotion,condition,layer,delta_sycophancy_projection,delta_emotion_projection
eval01,delighted,orthogonal_matched,28,0.09823233634233475,3.710451126098633
eval01,delighted,orthogonal_matched,29,0.08106449246406555,3.6204144954681396
eval01,delighted,orthogonal_matched,30,0.14769747853279114,3.564143419265747
eval01,delighted,orthogonal_matched,31,0.13333158195018768,3.5198171138763428
eval01,delighted,orthogonal_matched,32,0.14392085373401642,3.5671215057373047
eval01,delighted,orthogonal_matched,33,0.11605766415596008,3.6112403869628906
eval01,delighted,orthogonal_matched,34,0.24797937273979187,3.7677597999572754
eval01,delighted,orthogonal_matched,35,0.31476885080337524,3.743478536605835
eval01,delighted,orthogonal_matched,36,0.409221887588501,3.7746074199676514
eval01,delighted,orthogonal_matched,37,0.6488856673240662,3.992799997329712
eval01,delighted,orthogonal_matched,38,0.6151437759399414,3.8935351371765137
eval01,delighted,orthogonal_matched,39,3.4450972080230713,28.541149139404297
eval01,thankful,full,22,0.04598521441221237,3.812086343765259
eval01,thankful,full,23,0.017800137400627136,3.6305503845214844
eval01,thankful,full,24,0.03899563103914261,3.5065815448760986
eval01,thankful,full,25,0.022517919540405273,3.4435808658599854
eval01,thankful,full,26,0.013368549756705761,3.3393917083740234
eval01,thankful,full,27,-0.014537476003170013,3.2327377796173096
eval01,thankful,full,28,-0.012241258285939693,3.180257558822632
eval01,thankful,full,29,-0.022453488782048225,3.084059953689575
eval01,thankful,full,30,-0.03769727051258087,3.0911097526550293
eval01,thankful,full,31,-0.04901859164237976,3.0753326416015625
eval01,thankful,full,32,-0.07347898185253143,3.1010730266571045
eval01,thankful,full,33,-0.07792570441961288,3.0864763259887695
eval01,thankful,full,34,-0.0066171251237392426,3.18141508102417
eval01,thankful,full,35,-0.03796432539820671,3.1317524909973145
eval01,thankful,full,36,0.032399509102106094,3.1150455474853516
eval01,thankful,full,37,0.0027158409357070923,3.216202974319458
eval01,thankful,full,38,-0.03658512979745865,3.0260088443756104
eval01,thankful,full,39,-7.617232322692871,26.569599151611328
eval01,thankful,orthogonal_matched,22,-0.04122680798172951,3.8093903064727783
eval01,thankful,orthogonal_matched,23,-0.0671067088842392,3.6287288665771484
eval01,thankful,orthogonal_matched,24,-0.04506135731935501,3.5044784545898438
eval01,thankful,orthogonal_matched,25,-0.06054255738854408,3.4418134689331055
eval01,thankful,orthogonal_matched,26,-0.06801001727581024,3.3377768993377686
eval01,thankful,orthogonal_matched,27,-0.09500188380479813,3.2312185764312744
eval01,thankful,orthogonal_matched,28,-0.09213418513536453,3.1782898902893066
eval01,thankful,orthogonal_matched,29,-0.10131538659334183,3.0826001167297363
eval01,thankful,orthogonal_matched,30,-0.1161976233124733,3.0902466773986816
eval01,thankful,orthogonal_matched,31,-0.12561959028244019,3.0733954906463623
eval01,thankful,orthogonal_matched,32,-0.15099748969078064,3.0983076095581055
eval01,thankful,orthogonal_matched,33,-0.1577279269695282,3.0822572708129883
eval01,thankful,orthogonal_matched,34,-0.08576449006795883,3.1795778274536133
eval01,thankful,orthogonal_matched,35,-0.11986902356147766,3.128552198410034
eval01,thankful,orthogonal_matched,36,-0.049448415637016296,3.112581253051758
eval01,thankful,orthogonal_matched,37,-0.08954931795597076,3.214411735534668
eval01,thankful,orthogonal_matched,38,-0.13435623049736023,3.0271284580230713
eval01,thankful,orthogonal_matched,39,-8.361871719360352,26.636350631713867
eval01,inspired,full,22,0.5795014500617981,3.6947410106658936
eval01,inspired,full,23,0.5544329881668091,3.533046007156372
eval01,inspired,full,24,0.541377067565918,3.3948731422424316
eval01,inspired,full,25,0.5360902547836304,3.327833414077759
eval01,inspired,full,26,0.5230545401573181,3.2729458808898926
eval01,inspired,full,27,0.5067532062530518,3.165818929672241
eval01,inspired,full,28,0.46988487243652344,3.105522871017456
eval01,inspired,full,29,0.46104082465171814,3.0403385162353516
eval01,inspired,full,30,0.4090380072593689,3.0329232215881348
eval01,inspired,full,31,0.38826537132263184,2.986354351043701
eval01,inspired,full,32,0.4206095337867737,3.1287190914154053
eval01,inspired,full,33,0.4394746422767639,3.215160608291626
eval01,inspired,full,34,0.6832789182662964,3.3103554248809814
eval01,inspired,full,35,0.6310404539108276,3.387484550476074
eval01,inspired,full,36,0.612837016582489,3.317394733428955
eval01,inspired,full,37,0.7957876920700073,3.3350939750671387
eval01,inspired,full,38,0.8374273180961609,3.084178924560547
eval01,inspired,full,39,9.253026962280273,27.66008949279785
eval01,inspired,orthogonal_matched,22,0.01963268592953682,3.6509170532226562
eval01,inspired,orthogonal_matched,23,0.008419118821620941,3.494630813598633
eval01,inspired,orthogonal_matched,24,-0.0005232943221926689,3.3564603328704834
eval01,inspired,orthogonal_matched,25,0.0002170708030462265,3.2914350032806396
eval01,inspired,orthogonal_matched,26,-0.0015102885663509369,3.239337682723999
eval01,inspired,orthogonal_matched,27,-0.012075329199433327,3.1349287033081055
eval01,inspired,orthogonal_matched,28,-0.04522544518113136,3.0817129611968994
eval01,inspired,orthogonal_matched,29,-0.05017261207103729,3.01853346824646
eval01,inspired,orthogonal_matched,30,-0.1052570566534996,3.0092732906341553
eval01,inspired,orthogonal_matched,31,-0.12088851630687714,2.968561887741089
eval01,inspired,orthogonal_matched,32,-0.11208917200565338,3.112048625946045
eval01,inspired,orthogonal_matched,33,-0.10540491342544556,3.2057511806488037
eval01,inspired,orthogonal_matched,34,0.13648049533367157,3.2983686923980713
eval01,inspired,orthogonal_matched,35,0.06530385464429855,3.3778960704803467
eval01,inspired,orthogonal_matched,36,0.03662857413291931,3.3015623092651367
eval01,inspired,orthogonal_matched,37,0.1261191964149475,3.2995400428771973
eval01,inspired,orthogonal_matched,38,0.17169858515262604,3.028484582901001
eval01,inspired,orthogonal_matched,39,3.6389122009277344,26.98528480529785
eval01,afraid,full,22,-0.04676060378551483,2.735995054244995
eval01,afraid,full,23,-0.052024200558662415,2.6039156913757324
eval01,afraid,full,24,-0.06847595423460007,2.535676956176758
eval01,afraid,full,25,-0.07492174208164215,2.442936897277832
eval01,afraid,full,26,-0.08169051259756088,2.3907575607299805
eval01,afraid,full,27,-0.07960809767246246,2.330479145050049
eval01,afraid,full,28,-0.07418464124202728,2.2634353637695312
eval01,afraid,full,29,-0.061949945986270905,2.210467576980591
eval01,afraid,full,30,-0.08046174049377441,2.1952757835388184
eval01,afraid,full,31,-0.06799663603305817,2.1651768684387207
eval01,afraid,full,32,-0.05990578234195709,2.1903183460235596
eval01,afraid,full,33,-0.060107603669166565,2.179486036300659
eval01,afraid,full,34,-0.010160785168409348,2.251039505004883
eval01,afraid,full,35,-0.026648933067917824,2.2210938930511475
eval01,afraid,full,36,-0.031939852982759476,2.1571013927459717
eval01,afraid,full,37,-0.054642416536808014,2.156416416168213
eval01,afraid,full,38,-0.0755433663725853,1.9509382247924805
eval01,afraid,full,39,-1.8636828660964966,14.22806167602539
eval01,afraid,orthogonal_matched,22,-2.30446457862854e-05,2.736351251602173
eval01,afraid,orthogonal_matched,23,-0.007011478766798973,2.604126453399658
eval01,afraid,orthogonal_matched,24,-0.023769095540046692,2.536550760269165
eval01,afraid,orthogonal_matched,25,-0.030191190540790558,2.4433469772338867
eval01,afraid,orthogonal_matched,26,-0.037415772676467896,2.391404628753662
eval01,afraid,orthogonal_matched,27,-0.03544352576136589,2.3315813541412354
eval01,afraid,orthogonal_matched,28,-0.03006690740585327,2.26434063911438
eval01,afraid,orthogonal_matched,29,-0.018388517200946808,2.2109696865081787
eval01,afraid,orthogonal_matched,30,-0.03722883760929108,2.19504976272583
eval01,afraid,orthogonal_matched,31,-0.02480044960975647,2.1641886234283447
eval01,afraid,orthogonal_matched,32,-0.013771018013358116,2.1895663738250732
eval01,afraid,orthogonal_matched,33,-0.01254504919052124,2.1794040203094482
eval01,afraid,orthogonal_matched,34,0.03911537677049637,2.250835657119751
eval01,afraid,orthogonal_matched,35,0.024845706298947334,2.221320867538452
eval01,afraid,orthogonal_matched,36,0.02309568040072918,2.1589314937591553
eval01,afraid,orthogonal_matched,37,0.013384575955569744,2.1595070362091064
eval01,afraid,orthogonal_matched,38,-0.015089014545083046,1.9709419012069702
eval01,afraid,orthogonal_matched,39,-1.430738925933838,14.281572341918945
eval01,depressed,full,22,-0.25457003712654114,2.700669288635254
eval01,depressed,full,23,-0.2374546229839325,2.5544161796569824
eval01,depressed,full,24,-0.25438153743743896,2.437650442123413
eval01,depressed,full,25,-0.30722007155418396,2.3390541076660156
eval01,depressed,full,26,-0.29781854152679443,2.273613214492798
eval01,depressed,full,27,-0.3091066777706146,2.22634220123291
eval01,depressed,full,28,-0.32025718688964844,2.1876471042633057
eval01,depressed,full,29,-0.31929272413253784,2.140772581100464
eval01,depressed,full,30,-0.31092050671577454,2.102969169616699
eval01,depressed,full,31,-0.3067021369934082,2.0550546646118164
eval01,depressed,full,32,-0.3203127682209015,2.0740156173706055
eval01,depressed,full,33,-0.365082323551178,2.1095495223999023
eval01,depressed,full,34,-0.3273528218269348,2.1564269065856934
eval01,depressed,full,35,-0.3751794993877411,2.114485740661621
eval01,depressed,full,36,-0.38167309761047363,2.085078477859497
eval01,depressed,full,37,-0.4159764349460602,2.1643359661102295
eval01,depressed,full,38,-0.3080082833766937,2.0244693756103516
eval01,depressed,full,39,-2.8662376403808594,14.869725227355957
eval01,depressed,orthogonal_matched,22,-0.01612456887960434,2.6882543563842773
